antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02478121224622094,0.26619913368889414,0.022865898576774613,0.9227110582639715,3.4662436555572724,0.016269161345069984,9.494254285656003,0.7295832149647761
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN', 'DS0101EN'})",0.03792321065503727,0.13893390694522204,0.022865898576774613,0.602952602952603,4.339852064984621,0.017597078756563612,2.1686733106878657,0.7999126553101467
"frozenset({'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.023720423136989126,0.21212835548221706,0.021274714912926894,0.8968944099378883,4.228074120025297,0.01624294056153506,7.641405708877297,0.7820359207842515
"frozenset({'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.034947107876359136,0.3916374458555559,0.021274714912926894,0.6087689713322091,1.554419726138077,0.007588118844191022,1.5549956664123077,0.3695891884970039
"frozenset({'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03164687509208239,0.2446592214986593,0.021274714912926894,0.6722532588454376,2.7477127358108655,0.013532015090032705,2.3046477162228407,0.656848127073
"frozenset({'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02198190765241477,0.426584553731915,0.021274714912926894,0.967828418230563,2.268784487773062,0.011897572646845371,17.82366345483296,0.5718047085987915
"frozenset({'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.0234846922238265,0.22745086483778768,0.021274714912926894,0.9058971141781682,3.9828255426693215,0.015933101356168287,8.20962214299045,0.7669331569084067
"frozenset({'DA0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.02540000589327283,0.19050004419954622,0.021274714912926894,0.8375870069605568,4.396781168634249,0.016436012667589685,4.98420687071422,0.7926953557661908
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.0327076642013142,0.14901140348292424,0.021274714912926894,0.6504504504504505,4.365105188241436,0.016400899965640866,2.4345292323040058,0.7969777260070781
"frozenset({'DA0101EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.032354067831570264,0.16368565282729763,0.021274714912926894,0.6575591985428051,4.017207294499942,0.015978818198297644,2.4422158329670935,0.7761835443449063
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.02478121224622094,0.20172672893891622,0.021274714912926894,0.8585017835909631,4.255766145154326,0.016275682027355732,5.641578327414884,0.7844646682160921
"frozenset({'PY0101EN', 'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.024516014968912987,0.21212835548221706,0.02136311400536288,0.8713942307692307,4.107863037868507,0.01616257206702995,6.126254282605562,0.7755785197568864
"frozenset({'PY0101EN', 'DS0103EN', 'DA0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.03530070424610307,0.3916374458555559,0.02136311400536288,0.6051752921535893,1.5452436904534168,0.0075380363575166965,1.540842156162884,0.36576463165833023
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.027020655921265874,0.2446592214986593,0.02136311400536288,0.7906215921483097,3.2315217358469455,0.014752261363282832,3.6075390306548414,0.70972551640594
"frozenset({'PY0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.024044553142587737,0.22745086483778768,0.02136311400536288,0.8884803921568628,3.9062519845352317,0.015894159598443154,6.927473563652369,0.7623300146068387
"frozenset({'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.02198190765241477,0.44010961487462064,0.02136311400536288,0.9718498659517426,2.2081995782541703,0.011688665094249139,19.88943939540632,0.5594399395764743
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.032354067831570264,0.1002151044582609,0.02136311400536288,0.6602914389799636,6.588741712632467,0.018120747717972407,2.648696555777023,0.8765871109939716
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0103EN'})",0.030880749624303858,0.0988596517075758,0.02136311400536288,0.691793893129771,6.997737511518641,0.01831025385303535,2.9238237926020454,0.8844078462456266
"frozenset({'DA0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.02540000589327283,0.14924713439608686,0.02136311400536288,0.8410672853828306,5.635399894183045,0.017572235912148192,5.352912190880095,0.843987593504835
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.0327076642013142,0.2233845065857324,0.02136311400536288,0.6531531531531533,2.92389639342548,0.014056728576180485,2.239073240752824,0.6802396681453347
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.02478121224622094,0.14921766803194153,0.02136311400536288,0.8620689655172414,5.777257994225637,0.017665319302977198,6.168171906768427,0.8479199903311577
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.023072163125791908,0.21212835548221706,0.02074432035831099,0.8991060025542784,4.238499848407354,0.0158500603370193,7.808905033638279,0.7821124953385576
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.03409258331614462,0.3916374458555559,0.02074432035831099,0.6084701815038894,1.5536568015723042,0.007392388105758372,1.5538089959053467,0.3689351617532864
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.026283996817632674,0.2446592214986593,0.02074432035831099,0.7892376681614349,3.2258651986504416,0.01431369815903574,3.583850927782956,0.7086313085461973
"frozenset({'PY0101EN', 'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02136311400536288,0.426584553731915,0.02074432035831099,0.9710344827586207,2.2763001479159573,0.011631145904009241,19.796485644969604,0.5729301960271752
"frozenset({'PY0101EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.022865898576774613,0.22745086483778768,0.02074432035831099,0.9072164948453608,3.988626270963468,0.015543451951730465,8.326362901192732,0.7668211699943251
"frozenset({'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.021274714912926894,0.44010961487462064,0.02074432035831099,0.9750692520775623,2.215514542565361,0.011381113771415385,22.457825447806897,0.5605634091935462
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.030438754162123934,0.1002151044582609,0.02074432035831099,0.6815101645692159,6.80047352395927,0.017693897430374417,2.8251604774912358,0.8797292795985016
"frozenset({'PY0101EN', 'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.024516014968912987,0.19050004419954622,0.02074432035831099,0.8461538461538461,4.441751442679517,0.016074018423136327,5.261749712702949,0.794337576032184
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.027020655921265874,0.14901140348292424,0.02074432035831099,0.7677208287895312,5.152094476296286,0.016717934496453972,3.6636457418129527,0.8282849839628875
"frozenset({'PY0101EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.031116480537466483,0.16368565282729763,0.02074432035831099,0.6666666666666666,4.072847284728473,0.015650998927847888,2.5089430415181067,0.7787019859493325
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0103EN'})",0.029377965052892124,0.0988596517075758,0.02074432035831099,0.7061183550651956,7.142634460759328,0.01784002496530474,3.066337635657157,0.8860252542501518
"frozenset({'PY0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.024044553142587737,0.20172672893891622,0.02074432035831099,0.8627450980392157,4.276801108991655,0.015893891304058827,5.815990974873612,0.7850567203998562
"frozenset({'DS0103EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.023720423136989126,0.14924713439608686,0.02074432035831099,0.8745341614906833,5.85963787532267,0.017204115178452724,6.780753037734163,0.8494912824596929
"frozenset({'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.03164687509208239,0.2233845065857324,0.02074432035831099,0.6554934823091247,2.9343730786340543,0.01367489878088586,2.2542838916943873,0.6807554883497053
"frozenset({'DS0103EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02198190765241477,0.26619913368889414,0.02074432035831099,0.9436997319034852,3.5450894179332053,0.014892755584408904,13.033701101621062,0.7340556106392477
"frozenset({'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.0234846922238265,0.14921766803194153,0.02074432035831099,0.8833124215809286,5.919623548813581,0.017239989350223726,7.291113102995089,0.851057154221759
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN', 'DS0101EN'})",0.032354067831570264,0.09043227156201196,0.02074432035831099,0.6411657559198543,7.090010511128086,0.01781846851003067,2.534785192449012,0.8876764289411979
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0103EN', 'DS0101EN'})",0.030880749624303858,0.08987241064325073,0.02074432035831099,0.6717557251908397,7.47454886747591,0.01796899294710414,2.772714283854283,0.8938143175806225
"frozenset({'DA0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN'})",0.02540000589327283,0.13516221233462003,0.02074432035831099,0.8167053364269141,6.04240876440379,0.017311199368463846,4.718292233971883,0.8562518896447467
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN', 'DS0101EN'})",0.0327076642013142,0.13893390694522204,0.02074432035831099,0.6342342342342343,4.565006830796863,0.016200116783770032,2.35414621500198,0.8073487698596222
"frozenset({'DA0101EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0105EN'})",0.032354067831570264,0.11621534018917405,0.02074432035831099,0.6411657559198543,5.517049254222133,0.016984281358761438,2.4629328844474285,0.8461190823549604
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN'})",0.02478121224622094,0.13684179509090375,0.02074432035831099,0.8370986920332937,6.117273538228657,0.017353214790009428,5.298657301668247,0.8577854437229437
"frozenset({'ML0115EN', 'DS0101EN', 'ML0101ENv3', 'BD0101EN'})",frozenset({'DS0105EN'}),0.030762884167722545,0.21212835548221706,0.020007661254677785,0.6503831417624522,3.065988704263417,0.01348198122628887,2.253528758565933,0.6952281613606164
"frozenset({'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'BD0101EN'})",frozenset({'ML0115EN'}),0.032471933288151573,0.18631582049090964,0.020007661254677785,0.6161524500907442,3.3070323736722416,0.013957626361169744,2.119810793898387,0.7210272364186264
"frozenset({'ML0115EN', 'DS0105EN', 'ML0101ENv3', 'BD0101EN'})",frozenset({'DS0101EN'}),0.021097916728054927,0.426584553731915,0.020007661254677785,0.9483240223463687,2.2230622605766883,0.01100761586256737,11.09636377102564,0.5620276561762773
"frozenset({'PY0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03512390606123111,0.21212835548221706,0.022158705837286737,0.6308724832214765,2.974012982787505,0.014707929406405907,2.13441590969363,0.6879162971121139
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.030880749624303858,0.1976898370510063,0.022158705837286737,0.7175572519083969,3.6297123949940775,0.016053895476045184,2.840611658008599,0.7475819697848922
"frozenset({'ML0115EN', 'DS0105EN', 'DV0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.022777499484338628,0.44010961487462064,0.022158705837286737,0.9728331177231565,2.2104336847998636,0.012134109311427594,20.609298461996087,0.5603637756398248
"frozenset({'DA0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03332645784836609,0.21212835548221706,0.0218051094675428,0.654288240495137,3.084397835488743,0.014735622770121474,2.2789842198199803,0.6990856567107862
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.02478121224622094,0.1976898370510063,0.0218051094675428,0.8799048751486325,4.450936316577603,0.016906115656660982,6.6806222479218125,0.7950299783104352
"frozenset({'ML0115EN', 'DS0105EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.022777499484338628,0.2446592214986593,0.0218051094675428,0.9573091849935317,3.912826907277548,0.016232384176018397,17.6932855085314,0.761781783894617
"frozenset({'ML0115EN', 'DS0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03008515779238,0.21212835548221706,0.021775643103397472,0.7238001958863859,3.4120860185853976,0.015393728056476895,2.85254237252715,0.7288517735964971
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'DV0101EN'})",frozenset({'BD0101EN'}),0.03589003152900964,0.3916374458555559,0.021775643103397472,0.6067323481116584,1.5492194490907647,0.007719762823700767,1.5469427785969374,0.3677108073375531
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.03580163243657365,0.1976898370510063,0.021775643103397472,0.6082304526748971,3.0766905458977463,0.014698024220851206,2.0479135461828304,0.700037938002175
"frozenset({'ML0115EN', 'DS0105EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.022777499484338628,0.426584553731915,0.021775643103397472,0.9560155239327296,2.2410926874148682,0.012059113650741955,13.036768822506746,0.5666970347389094
"frozenset({'DS0103EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.023602557680407813,0.21212835548221706,0.020508589445148363,0.8689138576779026,4.096170244202664,0.015501817699229283,6.010335116749944,0.7741412350771743
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'DV0101EN'})",frozenset({'BD0101EN'}),0.033562188761528715,0.3916374458555559,0.020508589445148363,0.611062335381914,1.5602755605940875,0.007364379561261215,1.5641646708138195,0.3715578658777204
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.0327076642013142,0.1976898370510063,0.020508589445148363,0.6270270270270271,3.171771682250144,0.014042616638871528,2.1511214513849835,0.7078716216571095
"frozenset({'ML0115EN', 'DS0105EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.022777499484338628,0.22745086483778768,0.020508589445148363,0.9003880983182406,3.958604857186958,0.01532782748859328,7.755590668576496,0.7648061202633515
"frozenset({'PY0101EN', 'DA0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.032206736010843624,0.21212835548221706,0.02145151309779886,0.6660567246111618,3.1398759637628832,0.014619551152368702,2.3592978286518806,0.7041959342265334
"frozenset({'PY0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DV0101EN'}),0.024044553142587737,0.1976898370510063,0.02145151309779886,0.892156862745098,4.512912125649186,0.016698149305076432,7.439603329163392,0.7975913160237305
"frozenset({'PY0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.022158705837286737,0.2446592214986593,0.02145151309779886,0.9680851063829786,3.9568715229819515,0.01603018137823049,23.667344393041933,0.7642089716822277
"frozenset({'DA0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.0218051094675428,0.44010961487462064,0.02145151309779886,0.9837837837837837,2.2353153635692466,0.011854874767739656,34.526573749398274,0.5649547307829683
"frozenset({'PY0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.03512390606123111,0.1002151044582609,0.02145151309779886,0.6107382550335569,6.094273496346316,0.01793156718289044,2.311516369581364,0.866340805323856
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DV0101EN'})",0.030880749624303858,0.1671921501605917,0.02145151309779886,0.6946564885496183,4.154839134985617,0.016288494169540615,2.7274457082240615,0.7835122401390758
"frozenset({'DA0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.03332645784836609,0.14924713439608686,0.02145151309779886,0.6436781609195402,4.312834303480047,0.016477634764358245,2.3875967518561434,0.7946156408670888
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.02478121224622094,0.18163066859180246,0.02145151309779886,0.8656361474435196,4.765914006455342,0.01695048494900239,6.090695643489327,0.8102557793910223
"frozenset({'ML0115EN', 'DS0105EN', 'DV0101EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.022777499484338628,0.2233845065857324,0.02145151309779886,0.9417852522639067,4.215982865859412,0.016363372614233103,13.340528364649506,0.7805872099496209
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.028877036862421546,0.21212835548221706,0.02121578218463624,0.7346938775510204,3.4634402170369465,0.015090143843811396,2.9696700447208744,0.7324198534791125
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'DV0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.034947107876359136,0.3916374458555559,0.02121578218463624,0.6070826306913997,1.55011385432052,0.007529186115900368,1.5483218652689072,0.3677374567019158
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DV0101EN'}),0.029377965052892124,0.1976898370510063,0.02121578218463624,0.7221664994984955,3.6530279465614015,0.015408057060439838,2.8877373013001693,0.7482361448424745
"frozenset({'PY0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.022158705837286737,0.426584553731915,0.02121578218463624,0.9574468085106383,2.244447906363579,0.011763220543760496,13.475262987300011,0.5670205748916011
"frozenset({'DS0101EN', 'ML0115EN', 'DV0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.021775643103397472,0.44010961487462064,0.02121578218463624,0.9742895805142084,2.213743003073828,0.011632112284752789,21.77678918987664,0.5604812204215783
